Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; ;
2025-08-06 10:20:00.0;-14,6;0;0;-30,9;19;-11,9;;0
2025-08-06 10:25:00.0;-15,3;1;0;-28,5;13,9;-14,6;;0
2025-08-06 10:30:00.0;-15,4;1;0;-28,8;13,6;-15,1;;0
2025-08-06 10:35:00.0;-15,4;1;0;-28,8;13,7;-15,1;;0
2025-08-06 10:40:00.0;-15,2;1;0;-28,8;13,8;-15;;0
2025-08-06 10:45:00.0;-14,3;1;0;-28,4;14,3;-14,1;;0
2025-08-06 10:50:00.0;-13,6;1;0;-28,2;14,9;-13,3;;0
2025-08-06 10:55:00.0;-13,9;1;0;-28,6;14,9;-13,7;;0
2025-08-06 11:00:00.0;-13,4;1;0;-28,5;15,2;-13,3;;0
2025-08-06 11:05:00.0;-13,5;1;0;-28,5;15;-13,5;;0
2025-08-06 11:10:00.0;-15,7;1;0;-29,5;13,9;-15,6;;0
2025-08-06 11:15:00.0;-15,7;1;0;-34,9;18,9;-16;;0
2025-08-06 11:20:00.0;-15,2;1;0;-30,1;14,8;-15,3;;0
2025-08-06 11:25:00.0;-14,6;1;0;-29,1;14,6;-14,6;;0
2025-08-06 11:30:00.0;-13,9;1;0;-29,1;15,1;-13,9;;0
2025-08-06 11:35:00.0;-15,1;1;0;-29,3;14,4;-14,9;;0
2025-08-06 11:40:00.0;-16,1;1;0;-29,8;13,8;-16;;0
2025-08-06 11:45:00.0;-17;1;0;-30,1;13,1;-17;;0
2025-08-06 11:50:00.0;-17,4;1;0;-30,4;13;-17,4;;0
2025-08-06 11:55:00.0;-17,8;1;0;-30,5;12,7;-17,8;;0
2025-08-06 12:00:00.0;-18;1;0;-30,7;12,7;-18,1;;0
2025-08-06 12:05:00.0;-18,3;1;0;-30,8;12,5;-18,3;;0
2025-08-06 12:10:00.0;-17,8;1;0;-30,5;12,3;-18,2;;0
2025-08-06 12:15:00.0;-16,7;1;0;-30,1;13,5;-16,6;;0
2025-08-06 12:20:00.0;-17,5;1;0;-30,6;13,1;-17,4;;0
2025-08-06 12:25:00.0;-17,9;1;0;-30,7;12,8;-17,9;;0
2025-08-06 12:30:00.0;-18,4;1;0;-31;12,5;-18,5;;0
2025-08-06 12:35:00.0;-16,8;1;0;-30;12,9;-17,1;;0
2025-08-06 12:40:00.0;-17;1;0;-30,3;13,5;-16,8;;0
2025-08-06 12:45:00.0;-17,7;1;0;-30,4;12,8;-17,6;;0
2025-08-06 12:50:00.0;-18,1;1;0;-30,7;12,6;-18,1;;0
2025-08-06 12:55:00.0;-18,5;1;0;-31;12,4;-18,6;;0
2025-08-06 13:00:00.0;-18;1;0;-30,5;12,5;-18;;0
2025-08-06 13:05:00.0;-18,4;1;0;-31;12,7;-18,4;;0
2025-08-06 13:10:00.0;-18,7;1;0;-31,1;12,4;-18,7;;0
2025-08-06 13:15:00.0;-18,7;1;0;-30,9;12;-18,9;;0
2025-08-06 13:20:00.0;-18,7;1;0;-31;12,2;-18,8;;1
2025-08-06 13:25:00.0;-18,9;1;1;-32,9;13,7;-19,3;;0
2025-08-06 13:30:00.0;-17,5;0;1;-27,9;9,5;-18,5;;0
2025-08-06 13:35:00.0;-16,5;0;1;-26;9,1;-16,9;;0
2025-08-06 13:40:00.0;-15,1;0;1;-24,2;10,3;-13,9;;0
2025-08-06 13:45:00.0;-14,1;0;1;-23;11,4;-11,6;;0
2025-08-06 13:50:00.0;-13,2;0;1;-22;12,7;-9,3;;0
2025-08-06 13:55:00.0;-12,4;0;1;-32,7;29,8;-2,9;;0
2025-08-06 14:00:00.0;-11,5;0;1;-33,4;31,4;-2;;0
2025-08-06 14:05:00.0;-11,7;0;1;-33,5;31,9;-1,5;;0
2025-08-06 14:10:00.0;-11,8;0;1;-33,2;32;-1,2;;0
2025-08-06 14:15:00.0;-13,9;0;0;-33,7;28;-5,6;;0
2025-08-06 14:20:00.0;-16,3;1;0;-31,7;16,6;-15,1;;0
2025-08-06 14:25:00.0;-14,9;1;0;-28,5;13,5;-14,9;;0
2025-08-06 14:30:00.0;-14,7;1;0;-28,7;14,3;-14,4;;0
2025-08-06 14:35:00.0;-16,1;1;0;-29,2;13,3;-15,9;;0
2025-08-06 14:40:00.0;-16,8;1;0;-29,8;13,1;-16,7;;0
2025-08-06 14:45:00.0;-17,1;1;0;-30,1;12,9;-17,2;;0
2025-08-06 14:50:00.0;-16,8;1;0;-29,8;13;-16,8;;0
2025-08-06 14:55:00.0;-16,7;1;0;-29,7;13,1;-16,6;;0
2025-08-06 15:00:00.0;-16,4;1;0;-29,5;13,2;-16,3;;0
2025-08-06 15:05:00.0;-14,6;1;0;-28,5;14,3;-14,3;;0
2025-08-06 15:10:00.0;-14,9;1;0;-29;14,3;-14,7;;0
2025-08-06 15:15:00.0;-14,7;1;0;-28,9;14,4;-14,5;;0
2025-08-06 15:20:00.0;-14,6;1;0;-28,9;14,5;-14,3;;0
2025-08-06 15:25:00.0;-12,9;1;0;-28,3;15,6;-12,7;;0
2025-08-06 15:30:00.0;-10,8;1;0;-27,3;16,9;-10,5;;0
2025-08-06 15:35:00.0;-11,3;1;0;-27,8;16,8;-11;;0
2025-08-06 15:40:00.0;-13,7;1;0;-28,9;15,6;-13,3;;0
2025-08-06 15:45:00.0;-15,2;1;0;-29,4;14,4;-15;;0
2025-08-06 15:50:00.0;-15,9;1;0;-29,8;13,9;-15,9;;0
2025-08-06 15:55:00.0;-16,2;1;0;-30;13,8;-16,2;;0
2025-08-06 16:00:00.0;-16,8;1;0;-30,2;13,4;-16,8;;0
2025-08-06 16:05:00.0;-17,1;1;0;-30,5;13,3;-17,2;;0
2025-08-06 16:10:00.0;-17,4;1;0;-30,5;13,1;-17,4;;0
2025-08-06 16:15:00.0;-17,7;1;0;-30,6;12,9;-17,7;;0
2025-08-06 16:20:00.0;-16,9;1;0;-30,2;13,4;-16,8;;0
2025-08-06 16:25:00.0;-17,2;1;0;-30,5;13,3;-17,1;;0
2025-08-06 16:30:00.0;-17,7;1;0;-30,7;13;-17,7;;0
2025-08-06 16:35:00.0;-18;1;0;-30,9;12,9;-18;;0
2025-08-06 16:40:00.0;-18,4;1;0;-31;12,6;-18,4;;0
2025-08-06 16:45:00.0;-18,6;1;0;-31;12,4;-18,6;;0
2025-08-06 16:50:00.0;-18,4;1;0;-31;12,3;-18,7;;0
2025-08-06 16:55:00.0;-17,4;1;0;-30,6;13,2;-17,4;;0
2025-08-06 17:00:00.0;-17,6;1;0;-30,7;12,9;-17,8;;0
2025-08-06 17:05:00.0;-18,2;1;0;-31;12,7;-18,3;;0
2025-08-06 17:10:00.0;-18,6;1;0;-31,1;12,4;-18,6;;0
2025-08-06 17:15:00.0;-18,7;1;0;-31,2;12,5;-18,7;;0
2025-08-06 17:20:00.0;-18,8;1;0;-31,2;12,4;-18,8;;1
2025-08-06 17:25:00.0;-18,6;1;1;-31,4;12,2;-19,2;;0
2025-08-06 17:30:00.0;-17,3;0;1;-27,7;9,4;-18,3;;0
2025-08-06 17:35:00.0;-16,2;0;1;-25,9;9,4;-16,5;;0
2025-08-06 17:40:00.0;-15,4;0;1;-24,8;10,3;-14,6;;0
2025-08-06 17:45:00.0;-14,4;0;1;-23,6;11,4;-12,2;;0
2025-08-06 17:50:00.0;-13,1;0;1;-22;13,1;-8,9;;0
2025-08-06 17:55:00.0;-12,3;0;1;-32,8;30,3;-2,4;;0
2025-08-06 18:00:00.0;-10,9;0;1;-34,1;32;-2,1;;0
2025-08-06 18:05:00.0;-9,7;0;1;-33,2;31,8;-1,4;;0
2025-08-06 18:10:00.0;-8,8;0;1;-34,9;34,3;-0,6;;0
2025-08-06 18:15:00.0;-11,9;0;0;-30,6;22,5;-8,1;;0
2025-08-06 18:20:00.0;-13;1;0;-27,9;15,6;-12,3;;0
2025-08-06 18:25:00.0;-13,3;1;0;-28,2;15,2;-13;;0
2025-08-06 18:30:00.0;-13,5;1;0;-28,3;15,1;-13,3;;0
2025-08-06 18:35:00.0;-13,6;1;0;-28,4;14,9;-13,5;;0
2025-08-06 18:40:00.0;-13,7;1;0;-28,5;14,9;-13,6;;0
2025-08-06 18:45:00.0;-12,2;1;0;-28,3;15,6;-12,7;;0
2025-08-06 18:50:00.0;-11,8;1;0;-28;16,1;-11,9;;0
2025-08-06 18:55:00.0;-11,3;1;0;-27,6;16,4;-11,2;;0
2025-08-06 19:00:00.0;-10,7;1;0;-27,4;16,8;-10,6;;0
2025-08-06 19:05:00.0;-10,6;1;0;-27,4;17,1;-10,3;;0
2025-08-06 19:10:00.0;-10,2;1;0;-27,3;17,3;-10,1;;0
2025-08-06 19:15:00.0;-10,1;1;0;-27,2;17,4;-9,8;;0
2025-08-06 19:20:00.0;-10,2;1;0;-27,4;17,2;-10,1;;0
2025-08-06 19:25:00.0;-9,6;1;0;-27,2;17,7;-9,5;;0
2025-08-06 19:30:00.0;-9,6;1;0;-27,3;17,9;-9,4;;0
2025-08-06 19:35:00.0;-11,2;1;0;-28;17,1;-10,9;;0
2025-08-06 19:40:00.0;-13,1;1;0;-28,8;15,9;-12,9;;0
2025-08-06 19:45:00.0;-15;1;0;-29,5;14,7;-14,8;;0
2025-08-06 19:50:00.0;-15,6;1;0;-29,8;14,2;-15,5;;0
2025-08-06 19:55:00.0;-16,1;1;0;-30,1;14;-16,1;;0
2025-08-06 20:00:00.0;-16,5;1;0;-30,3;13,7;-16,5;;0
2025-08-06 20:05:00.0;-17;1;0;-30,4;13,4;-17;;0
2025-08-06 20:10:00.0;-17,3;1;0;-30,5;13,2;-17,3;;0
2025-08-06 20:15:00.0;-17,5;1;0;-30,7;13,1;-17,6;;0
2025-08-06 20:20:00.0;-17,7;1;0;-30,8;13;-17,8;;0
2025-08-06 20:25:00.0;-18;1;0;-30,8;12,9;-18;;0
2025-08-06 20:30:00.0;-16,2;1;0;-30;14;-16,1;;0
2025-08-06 20:35:00.0;-17;1;0;-30,4;13,5;-16,9;;0
2025-08-06 20:40:00.0;-17,4;1;0;-30,7;13,3;-17,4;;0
2025-08-06 20:45:00.0;-17,8;1;0;-30,9;13,1;-17,8;;0
2025-08-06 20:50:00.0;-18,1;1;0;-30,9;12,8;-18,2;;0
2025-08-06 20:55:00.0;-18,3;1;0;-31,1;12,7;-18,4;;0
2025-08-06 21:00:00.0;-18,5;1;0;-31;12,4;-18,5;;0
2025-08-06 21:05:00.0;-16,6;1;0;-30,2;13,3;-16,9;;0
2025-08-06 21:10:00.0;-17,4;1;0;-30,4;13,1;-17,3;;0
2025-08-06 21:15:00.0;-15,6;1;0;-30;14,2;-15,8;;0
2025-08-06 21:20:00.0;-15,5;1;0;-29,8;14,4;-15,4;;1
2025-08-06 21:25:00.0;-16,4;1;1;-35,5;18,7;-16,8;;0
2025-08-06 21:30:00.0;-15,6;0;1;-30,7;14,4;-16,3;;0
2025-08-06 21:35:00.0;-13,8;0;1;-27,9;13,8;-14,1;;0
2025-08-06 21:40:00.0;-11,6;0;1;-27,6;15,6;-12;;0
2025-08-06 21:45:00.0;-10,7;0;1;-26,5;16,4;-10,2;;0
2025-08-06 21:50:00.0;-9,7;0;1;-24,9;17;-7,9;;0
2025-08-06 21:55:00.0;-9;0;1;-26;19,8;-6,2;;0
2025-08-06 22:00:00.0;-8,1;0;1;-24,5;20,9;-3,6;;0
2025-08-06 22:05:00.0;-8,2;0;1;-26,2;23,4;-2,8;;0
2025-08-06 22:10:00.0;-7,9;0;1;-24,8;23,1;-1,7;;0
2025-08-06 22:15:00.0;-10,1;1;0;-26,9;35,4;8,5;;0
2025-08-06 22:20:00.0;-11,9;0;0;-29,9;21;-8,9;;0
2025-08-06 22:25:00.0;-12,7;1;0;-27,8;15,6;-12,1;;0
2025-08-06 22:30:00.0;-12,6;1;0;-27,8;15,6;-12,3;;0
2025-08-06 22:35:00.0;-12,7;1;0;-28;15,5;-12,5;;0
2025-08-06 22:40:00.0;-12,8;1;0;-28,1;15,7;-12,4;;0
2025-08-06 22:45:00.0;-12,7;1;0;-28,1;15,7;-12,5;;0
2025-08-06 22:50:00.0;-12,6;1;0;-28,3;15,9;-12,4;;0
2025-08-06 22:55:00.0;-12,5;1;0;-28,3;16;-12,4;;0
2025-08-06 23:00:00.0;-12,5;1;0;-28,3;16;-12,3;;0
2025-08-06 23:05:00.0;-12,5;1;0;-28,4;16;-12,4;;0
2025-08-06 23:10:00.0;-13,6;1;0;-28,8;15,5;-13,4;;0
2025-08-06 23:15:00.0;-14,9;1;0;-29,4;14,7;-14,7;;0
2025-08-06 23:20:00.0;-15,6;1;0;-29,7;14,2;-15,5;;0
2025-08-06 23:25:00.0;-16,1;1;0;-29,9;13,8;-16,1;;0
2025-08-06 23:30:00.0;-16,7;1;0;-30,2;13,6;-16,7;;0
2025-08-06 23:35:00.0;-17;1;0;-30,2;13,2;-17;;0
2025-08-06 23:40:00.0;-17,3;1;0;-30,3;13,1;-17,3;;0
2025-08-06 23:45:00.0;-17,3;1;0;-26,1;9,1;-17,1;;0
2025-08-06 23:50:00.0;-17,4;1;0;-32,9;15,6;-17,4;;0
2025-08-06 23:55:00.0;-17,8;1;0;-30,6;12,9;-17,7;;0
2025-08-07 00:00:00.0;-17,9;1;0;-30,6;12,7;-18;;0
2025-08-07 00:05:00.0;-18,2;1;0;-30,7;12,5;-18,2;;0
2025-08-07 00:10:00.0;-18,3;1;0;-30,9;12,5;-18,4;;0
2025-08-07 00:15:00.0;-18,4;1;0;-30,9;12,4;-18,5;;0
2025-08-07 00:20:00.0;-18,6;1;0;-31;12,3;-18,6;;0
2025-08-07 00:25:00.0;-18,7;1;0;-31;12,2;-18,7;;0
2025-08-07 00:30:00.0;-18,8;1;0;-31;12,2;-18,9;;0
2025-08-07 00:35:00.0;-18,9;1;0;-31,1;12,1;-18,9;;0
2025-08-07 00:40:00.0;-19;1;0;-31,1;12,1;-19;;0
2025-08-07 00:45:00.0;-19,1;1;0;-31,1;12;-19,1;;0
2025-08-07 00:50:00.0;-19,2;1;0;-31,2;12;-19,2;;0
2025-08-07 00:55:00.0;-19,2;1;0;-31,2;11,9;-19,3;;0
2025-08-07 01:00:00.0;-19,3;1;0;-31,2;11,8;-19,3;;0
2025-08-07 01:05:00.0;-19,3;1;0;-31,2;11,8;-19,4;;0
2025-08-07 01:10:00.0;-19,4;1;0;-31,2;11,8;-19,5;;0
2025-08-07 01:15:00.0;-19,4;1;0;-31,3;11,7;-19,5;;0
2025-08-07 01:20:00.0;-19,5;1;0;-31,3;11,7;-19,6;;0
2025-08-07 01:25:00.0;-19,6;1;0;-31,3;11,7;-19,7;;0
2025-08-07 01:30:00.0;-19,6;1;0;-31,3;11,6;-19,7;;0
2025-08-07 01:35:00.0;-19,7;1;0;-31,3;11,6;-19,7;;0
2025-08-07 01:40:00.0;-19,7;1;0;-31,4;11,6;-19,8;;0
2025-08-07 01:45:00.0;-19,7;1;0;-31,4;11,5;-19,8;;0
2025-08-07 01:50:00.0;-19,8;1;0;-31,4;11,5;-19,9;;0
2025-08-07 01:55:00.0;-19,9;1;0;-31,4;11,5;-19,9;;0
2025-08-07 02:00:00.0;-19,9;1;0;-31,4;11,5;-20;;0
2025-08-07 02:05:00.0;-20;1;0;-31,5;11,5;-20;;0
2025-08-07 02:10:00.0;-20;1;0;-31,5;11,4;-20;;0
2025-08-07 02:15:00.0;-20;1;0;-31,5;11,4;-20,1;;0
2025-08-07 02:20:00.0;-20;1;0;-31,5;11,4;-20,1;;0
2025-08-07 02:25:00.0;-20,1;1;0;-31,5;11,4;-20,1;;0
2025-08-07 02:30:00.0;-20,1;1;0;-31,6;11,4;-20,2;;0
2025-08-07 02:35:00.0;-20,1;1;0;-31,6;11,4;-20,2;;0
2025-08-07 02:40:00.0;-20,2;1;0;-31,6;11,4;-20,2;;0
2025-08-07 02:45:00.0;-20,2;1;0;-31,6;11,4;-20,3;;0
2025-08-07 02:50:00.0;-20,2;1;0;-31,6;11,3;-20,3;;0
2025-08-07 02:55:00.0;-18,9;1;0;-27;7,6;-19,5;;0
2025-08-07 03:00:00.0;-19,6;1;0;-32,1;12,6;-19,5;;0
2025-08-07 03:05:00.0;-19,9;1;0;-31,6;11,6;-19,9;;0
2025-08-07 03:10:00.0;-20,1;1;0;-31,6;11,5;-20,1;;0
2025-08-07 03:15:00.0;-20,2;1;0;-31,7;11,5;-20,2;;0
2025-08-07 03:20:00.0;-20,2;1;0;-31,7;11,4;-20,3;;0
2025-08-07 03:25:00.0;-20,2;1;0;-30,3;10,1;-20,2;;0
2025-08-07 03:30:00.0;-20,2;1;0;-30,1;9,9;-20,2;;0
2025-08-07 03:35:00.0;-20,2;1;0;-30,1;9,9;-20,2;;0
2025-08-07 03:40:00.0;-20,2;1;0;-30,2;9,9;-20,2;;0
2025-08-07 03:45:00.0;-20,2;1;0;-29,6;9,4;-20,2;;0
2025-08-07 03:50:00.0;-20,1;1;0;-29,7;9,5;-20,2;;0
2025-08-07 03:55:00.0;-20,1;1;0;-30;9,8;-20,1;;0
2025-08-07 04:00:00.0;-20,1;1;0;-30,1;9,9;-20,2;;0
2025-08-07 04:05:00.0;-20,2;1;0;-30,1;10;-20,1;;0
2025-08-07 04:10:00.0;-20,1;1;0;-30,1;10;-20,2;;0
2025-08-07 04:15:00.0;-20,1;1;0;-30,2;10;-20,2;;0
2025-08-07 04:20:00.0;-20,1;1;0;-30,2;10;-20,2;;0
2025-08-07 04:25:00.0;-20,2;1;0;-30,2;10;-20,2;;0
2025-08-07 04:30:00.0;-20,2;1;0;-30,2;10;-20,2;;0
2025-08-07 04:35:00.0;-20,2;1;0;-29,6;9,4;-20,2;;0
2025-08-07 04:40:00.0;-20,1;1;0;-30;9,8;-20,1;;0
2025-08-07 04:45:00.0;-20,2;1;0;-30;9,9;-20,1;;0
2025-08-07 04:50:00.0;-20,2;1;0;-30,1;10;-20,1;;0
2025-08-07 04:55:00.0;-20,2;1;0;-30,1;10;-20,2;;0
2025-08-07 05:00:00.0;-20,2;1;0;-30,1;10;-20,2;;0
2025-08-07 05:05:00.0;-20,2;1;0;-30,2;10;-20,2;;0
2025-08-07 05:10:00.0;-20,2;1;0;-30,2;10;-20,2;;0
2025-08-07 05:15:00.0;-20,2;1;0;-30;9,8;-20,2;;0
2025-08-07 05:20:00.0;-20,2;1;0;-29,6;9,5;-20,2;;0
2025-08-07 05:25:00.0;-20;1;0;-29,7;9,6;-20;;0
2025-08-07 05:30:00.0;-19,8;1;0;-30,3;10,5;-19,9;;0
2025-08-07 05:35:00.0;-19,8;1;0;-31;11,2;-19,8;;0
2025-08-07 05:40:00.0;-19,9;1;0;-30,3;10,5;-19,9;;0
2025-08-07 05:45:00.0;-19,8;1;0;-30,1;10,3;-19,8;;0
2025-08-07 05:50:00.0;-19,9;1;0;-30,3;10,4;-19,9;;0
2025-08-07 05:55:00.0;-19,8;1;0;-30;10,2;-19,9;;0
2025-08-07 06:00:00.0;-19,8;1;0;-29,9;10,1;-19,9;;0
2025-08-07 06:05:00.0;-19,8;1;0;-29,9;10;-19,9;;0
2025-08-07 06:10:00.0;-19,9;1;0;-30;10,1;-19,9;;0
2025-08-07 06:15:00.0;-19,9;1;0;-29,9;10;-19,9;;0
2025-08-07 06:20:00.0;-19,8;1;0;-29,9;10;-19,9;;0
2025-08-07 06:25:00.0;-19,9;1;0;-30,6;10,6;-20;;0
2025-08-07 06:30:00.0;-20,2;1;0;-30,2;10,1;-20,2;;0
2025-08-07 06:35:00.0;-20,1;1;0;-29,2;9;-20,2;;0
2025-08-07 06:40:00.0;-20,2;1;0;-29,7;9,5;-20,2;;0
2025-08-07 06:45:00.0;-20,2;1;0;-29,9;9,7;-20,2;;0
2025-08-07 06:50:00.0;-20,2;1;0;-30;9,8;-20,2;;0
2025-08-07 06:55:00.0;-20,2;1;0;-29,5;9,3;-20,2;;0
2025-08-07 07:00:00.0;-20,2;1;0;-29,8;9,7;-20,1;;0
2025-08-07 07:05:00.0;-20,2;1;0;-30;9,9;-20,1;;0
2025-08-07 07:10:00.0;-20,1;1;0;-30,1;9,9;-20,1;;0
2025-08-07 07:15:00.0;-20,2;1;0;-30,1;10;-20,1;;0
2025-08-07 07:20:00.0;-20,2;1;0;-30,1;9,9;-20,2;;0
2025-08-07 07:25:00.0;-20,2;1;0;-30;9,9;-20,2;;0
2025-08-07 07:30:00.0;-20,2;1;0;-30,1;10;-20,2;;0
2025-08-07 07:35:00.0;-20,2;1;0;-29,9;9,7;-20,2;;0
2025-08-07 07:40:00.0;-20,1;1;0;-29,9;9,7;-20,1;;0
2025-08-07 07:45:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-07 07:50:00.0;-20,1;1;0;-30;10;-20,1;;0
2025-08-07 07:55:00.0;-20,1;1;0;-30;10;-20,1;;0
2025-08-07 08:00:00.0;-20,1;1;0;-30;9,9;-20,1;;0
2025-08-07 08:05:00.0;-20;1;0;-30;10;-20;;0
2025-08-07 08:10:00.0;-20,1;1;0;-30;10;-20;;0
2025-08-07 08:15:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-07 08:20:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-07 08:25:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-07 08:30:00.0;-20,2;1;0;-30,1;10;-20,1;;0
2025-08-07 08:35:00.0;-20,1;1;0;-30,1;10;-20,1;;0
2025-08-07 08:40:00.0;-19,4;1;0;-31;11,1;-19,9;;0
2025-08-07 08:45:00.0;-20;1;0;-32,6;12,8;-19,8;;0
2025-08-07 08:50:00.0;-20,3;1;0;-29,1;8,8;-20,3;;0
2025-08-07 08:55:00.0;-20,1;1;0;-27,1;7;-20,1;;0
2025-08-07 09:00:00.0;-20;1;0;-28,7;8,7;-20;;0
2025-08-07 09:05:00.0;-20;1;0;-29,3;9,3;-20;;0
2025-08-07 09:10:00.0;-20,1;1;0;-29,7;9,6;-20;;0
2025-08-07 09:15:00.0;-20,1;1;0;-29,9;9,8;-20;;0
2025-08-07 09:20:00.0;-20,1;1;0;-29,9;9,9;-20;;1
2025-08-07 09:25:00.0;-19,2;1;1;-29,9;9,8;-20,1;;0
2025-08-07 09:30:00.0;-17,7;0;1;-22,2;3,2;-18,9;;0
2025-08-07 09:35:00.0;-17,2;0;1;-30,4;16,2;-14,2;;0
2025-08-07 09:40:00.0;-16;0;1;-28,8;16,5;-12,3;;0
2025-08-07 09:45:00.0;-15,4;0;1;-27,8;17;-10,8;;0
2025-08-07 09:50:00.0;-14,6;0;1;-26,7;17,4;-9,2;;0
2025-08-07 09:55:00.0;-13,6;0;1;-25,8;18,1;-7,7;;0
2025-08-07 10:00:00.0;-10,1;0;1;-25,7;20,3;-5,4;;0
2025-08-07 10:05:00.0;-9,8;0;1;-28;23,5;-4,4;;0
2025-08-07 10:10:00.0;-9,7;0;1;-27,2;23,8;-3,4;;0
2025-08-07 10:15:00.0;-10,9;0;0;-32,6;28,9;-3,8;;0
2025-08-07 10:20:00.0;-11,5;1;0;-28,4;17,7;-10,8;;0
2025-08-07 10:25:00.0;-13,4;1;0;-28,5;15,2;-13,3;;0
2025-08-07 10:30:00.0;-14,2;1;0;-28,8;14,7;-14,1;;0
2025-08-07 10:35:00.0;-14,6;1;0;-29;14,5;-14,5;;0
2025-08-07 10:40:00.0;-14,8;1;0;-29,1;14,5;-14,6;;0
2025-08-07 10:45:00.0;-12,5;1;0;-28,1;15,8;-12,3;;0
2025-08-07 10:50:00.0;-11,2;1;0;-27,7;16,6;-11,1;;0
2025-08-07 10:55:00.0;-10,7;1;0;-27,7;17,2;-10,5;;0
2025-08-07 11:00:00.0;-10,3;1;0;-27,6;17,4;-10,2;;0
2025-08-07 11:05:00.0;-11,3;1;0;-28,1;17,2;-10,9;;0
2025-08-07 11:10:00.0;-14,4;1;0;-29,4;15,2;-14,1;;0
2025-08-07 11:15:00.0;-15,7;1;0;-29,7;14,3;-15,5;;0
2025-08-07 11:20:00.0;-16,5;1;0;-30,2;13,8;-16,4;;0
2025-08-07 11:25:00.0;-17;1;0;-30,3;13,4;-16,9;;0
2025-08-07 11:30:00.0;-15,2;1;0;-33,7;18,2;-15,5;;0
2025-08-07 11:35:00.0;-15,6;1;0;-29,8;14,2;-15,6;;0
2025-08-07 11:40:00.0;-14,9;1;0;-29,7;14,8;-14,9;;0
2025-08-07 11:45:00.0;-14,6;1;0;-29,5;14,9;-14,6;;0
2025-08-07 11:50:00.0;-14,3;1;0;-29,4;15;-14,4;;0
2025-08-07 11:55:00.0;-13,8;1;0;-29;15,2;-13,8;;0
2025-08-07 12:00:00.0;-13,9;1;0;-29,3;15,4;-13,9;;0
2025-08-07 12:05:00.0;-11,8;1;0;-28,6;16,7;-11,9;;0
2025-08-07 12:10:00.0;-11,1;1;0;-28,1;17,1;-11;;0
2025-08-07 12:15:00.0;-10;1;0;-28;17,7;-10,4;;0
2025-08-07 12:20:00.0;-9,5;1;0;-27,5;17,8;-9,7;;0
2025-08-07 12:25:00.0;-9,4;1;0;-27,7;18,1;-9,6;;0
2025-08-07 12:30:00.0;-9,5;1;0;-27,7;18,4;-9,3;;0
2025-08-07 12:35:00.0;-9,7;1;0;-27,8;18,3;-9,4;;0
2025-08-07 12:40:00.0;-9,8;1;0;-27,8;18,3;-9,5;;0
2025-08-07 12:45:00.0;-9,7;1;0;-27,7;18,4;-9,4;;0
2025-08-07 12:50:00.0;-9,8;1;0;-27,8;18,4;-9,4;;0
2025-08-07 12:55:00.0;-9,5;1;0;-27,8;18,6;-9,2;;0
2025-08-07 13:00:00.0;-9,7;1;0;-27,7;18,4;-9,3;;0
2025-08-07 13:05:00.0;-9,6;1;0;-27,8;18,6;-9,3;;0
2025-08-07 13:10:00.0;-9,7;1;0;-27,8;18,6;-9,2;;0
2025-08-07 13:15:00.0;-10;1;0;-28,1;18,5;-9,6;;0
2025-08-07 13:20:00.0;-9,9;1;0;-27,9;18,5;-9,4;;1
2025-08-07 13:25:00.0;-8,3;1;1;-37;27,2;-9,8;;0
2025-08-07 13:30:00.0;-6,1;0;1;-34,2;24,8;-9,4;;0
2025-08-07 13:35:00.0;-4;0;1;-32,3;24,5;-7,8;;0
2025-08-07 13:40:00.0;-2,7;0;1;-32,4;28;-4,5;;0
2025-08-07 13:45:00.0;-1,6;0;1;-31,1;28,8;-2,3;;0
2025-08-07 13:50:00.0;-3,9;0;1;-32,2;31,3;-0,9;;0
2025-08-07 13:55:00.0;-5,4;0;1;-30,4;30,3;-0,1;;0
2025-08-07 14:00:00.0;-5,8;0;1;-30,6;31,1;0,4;;0
2025-08-07 14:05:00.0;-6,3;0;1;-29;30;1;;0
2025-08-07 14:10:00.0;-6,3;0;1;-30,5;31,7;1,2;;0
2025-08-07 14:15:00.0;-9,1;0;0;-30,9;27,7;-3,2;;0
2025-08-07 14:20:00.0;-10,8;1;0;-27,1;17,2;-9,9;;0
2025-08-07 14:25:00.0;-11,8;1;0;-27,8;16,3;-11,4;;0
2025-08-07 14:30:00.0;-12,2;1;0;-28,1;16;-12,1;;0
2025-08-07 14:35:00.0;-12,4;1;0;-28,3;16;-12,3;;0
2025-08-07 14:40:00.0;-12,5;1;0;-28,2;15,7;-12,5;;0
2025-08-07 14:45:00.0;-12,7;1;0;-28,5;15,8;-12,7;;0
2025-08-07 14:50:00.0;-13;1;0;-28,6;15,7;-12,9;;0
2025-08-07 14:55:00.0;-12,5;1;0;-28;15,8;-12,2;;0
2025-08-07 15:00:00.0;-11,4;1;0;-28,2;16,8;-11,4;;0
2025-08-07 15:05:00.0;-11;1;0;-27,8;16,9;-10,9;;0
2025-08-07 15:10:00.0;-10,4;1;0;-27,6;17,2;-10,4;;0
2025-08-07 15:15:00.0;-9,9;1;0;-27,4;17,7;-9,7;;0
